COUNTY,DATE,CDSD,EMXP,PRCP,CLDD,DT00,DT32,DX32,DX70,DX90,EMNT,EMXT,FZF0,FZF1,FZF2,FZF3,FZF4,FZF5,FZF6,FZF7,FZF8,FZF9,HTDD,TAVG,TMAX,TMIN,SNOW,PSUN
Washington,2012,361  ,2.09 ,43.67 ,361  ,14   ,168  ,40   ,134  ,7    ,-18  ,93   ,31   ,23   ,23   ,15   ,15   ,23   ,23   ,23   ,20   ,6    ,6654  ,58.1 ,34.4 ,360.0,46.3  ,95.85
Washington,2012,328  ,1.85,42.17,328  ,11   ,159  ,54   ,124  ,3    ,-15  ,91   ,31   ,28   ,23   ,17   ,11   ,32   ,26   ,23   ,17   ,3    ,7059  ,55.7 ,35.5 ,360.0,45.6  ,95.85
Washington,2013,328.5,1.31 ,32.73 ,328.5,20.5,178.5,73.0,114.0,1.5,-18.0,90.0,31.5,27.5,22.5,18.0,15.0,31.5,27.0,23.5,18.5,14.0,7880.5,52.85,33.349999999999994,300.0,43.3,95.85
Washington,2013,328.5,2.24 ,55.79 ,328.5,20.5,178.5,73.0,114.0,1.5,-18.0,90.0,31.5,27.5,22.5,18.0,15.0,31.5,27.0,23.5,18.5,14.0,7880.5,52.85,33.349999999999994,300.0,43.3,95.85
Washington,2013,315  ,2.14 ,50.62 ,315  ,23   ,174  ,77   ,111  ,0    ,-17  ,89   ,31   ,22   ,22   ,20   ,15   ,32   ,24   ,24   ,19   ,14   ,7880.5,52.2 ,33.9 ,300.0,43    ,95.85
Washington,2013,309  ,1.6  ,39.6  ,309  ,21   ,180  ,73   ,116  ,1    ,-21  ,90   ,31   ,27   ,23   ,16   ,14   ,32   ,27   ,21   ,13   ,13   ,8001  ,52.7 ,32.8 ,300  ,42.8  ,95.85
Washington,2013,328.5,1.56 ,40.63 ,328.5,20.5,178.5,73.0,114.0,1.5,-18.0,90.0,31.5,27.5,22.5,18.0,15.0,31.5,27.0,23.5,18.5,14.0,8477  ,52.85,33.349999999999994,300.0,43.3,95.85
Washington,2013,402  ,1.42 ,44.69 ,402  ,20   ,189  ,55   ,125  ,6    ,-19  ,93   ,32   ,28   ,24   ,18   ,15   ,31   ,27   ,23   ,18   ,15   ,7543  ,55.4 ,32.3 ,300.0,43.9  ,95.85
Washington,2013,342  ,1.58,42.66,342  ,9    ,177  ,73   ,112  ,2    ,-6   ,90   ,32   ,28   ,21   ,18   ,16   ,29   ,28   ,24   ,19   ,14   ,7760  ,53   ,34.3 ,300.0,43.6  ,95.85
Washington,2014,302  ,1.45 ,30.87 ,302  ,44   ,161  ,74   ,118  ,2    ,-18  ,91   ,30   ,28   ,24   ,19   ,10   ,32   ,27   ,21   ,19   ,6    ,8340  ,54.2 ,32.9 ,160.0,43.6  ,132.5
Washington,2014,206.5,1.72 ,46.44 ,206.5,33.0,164.5,84.0,100.0,0.0,-18.0,88.5,29.5,27.5,23.0,19.0,13.0,31.5,26.5,21.0,18.0,10.5,8630.5,51.65,32.7,160.0,42.150000000000006,132.5
Washington,2014,206.5,1.55 ,46.5  ,206.5,33.0,164.5,84.0,100.0,0.0,-18.0,88.5,29.5,27.5,23.0,19.0,13.0,31.5,26.5,21.0,18.0,10.5,8630.5,51.65,32.7,160.0,42.150000000000006,132.5
Washington,2014,206.5,1.72,39.74 ,206.5,33.0,164.5,84.0,100.0,0.0,-18.0,88.5,29.5,27.5,23.0,19.0,13.0,31.5,26.5,21.0,18.0,10.5,8630.5,51.65,32.7,160.0,42.150000000000006,132.5
Washington,2014,198  ,1.72 ,41.93 ,198  ,34   ,162  ,88   ,100  ,0    ,-18  ,87   ,29   ,27   ,22   ,18   ,16   ,32   ,26   ,22   ,19   ,10   ,8700  ,51   ,32.5 ,160.0,41.7  ,132.5
Washington,2014,175  ,1.87 ,37.22 ,175  ,32   ,168  ,90   ,100  ,0    ,-23  ,89   ,30   ,27   ,21   ,19   ,14   ,29   ,21   ,21   ,14   ,14   ,8865  ,51.5 ,31.8 ,160  ,41.7  ,132.5
Washington,2014,206.5,2.28 ,54.76 ,206.5,33.0,164.5,84.0,100.0,0.0,-18.0,88.5,29.5,27.5,23.0,19.0,13.0,31.5,26.5,21.0,18.0,10.5,8630.5,51.65,32.7,160.0,42.150000000000006,132.5
Washington,2014,206.5,1.7  ,42.25 ,206.5,33.0,164.5,84.0,100.0,0.0,-18.0,88.5,29.5,27.5,23.0,19.0,13.0,31.5,26.5,21.0,18.0,10.5,8630.5,51.65,32.7,160.0,42.150000000000006,132.5
Washington,2014,215  ,1.72,42.09,215  ,17   ,167  ,80   ,98   ,0    ,-8   ,88   ,28   ,28   ,24   ,19   ,12   ,31   ,27   ,17   ,17   ,11   ,8561  ,51.8 ,33.3 ,160.0,42.6  ,132.5 
Washington,2015,436  ,2.3899999999999997,41.815,436  ,41   ,154  ,63   ,131  ,3    ,-22  ,93   ,32   ,25   ,21   ,19   ,14.0,28   ,28   ,23   ,19   ,16   ,8094  ,56.1 ,32.7 ,310.0,44.4  ,70.45
Washington,2015,271.0,2.3899999999999997,50.06 ,271.0,39.0,158.0,78.5,125.5,0.5,-22.5,90.0,31.5,26.0,20.0,19.0,14.0,30.5,25.5,22.0,16.5,15.0,8845.0,53.400000000000006,32.25,310.0,42.5,70.45
Washington,2015,271.0,2.3899999999999997,38.34 ,271.0,39.0,158.0,78.5,125.5,0.5,-22.5,90.0,31.5,26.0,20.0,19.0,14.0,30.5,25.5,22.0,16.5,15.0,8845.0,53.400000000000006,32.25,310.0,42.5,70.45
Washington,2015,268  ,2.3899999999999997,41.815,268  ,37   ,155  ,82   ,118  ,0    ,-21  ,88   ,30   ,21   ,21   ,19   ,13   ,29   ,26   ,22   ,14   ,14   ,8853  ,52.3 ,32.6 ,310.0,42.5  ,87.2  
Washington,2015,274  ,2.11 ,38.65 ,274  ,37   ,161  ,77   ,125  ,0    ,-23  ,89   ,31   ,27   ,19   ,19   ,14   ,32   ,24   ,17   ,17   ,13   ,8845  ,53.2 ,31.9 ,310  ,42.5  ,70.45
Washington,2015,216  ,2.67 ,44.98 ,216  ,59   ,196  ,80   ,126  ,1    ,-29  ,91   ,32   ,28   ,18   ,18   ,14   ,32   ,25   ,22   ,16   ,16   ,8845.0,53.6 ,27.2 ,310.0,40.4  ,53.7  
Washington,2016,264.0,2.08,41.0,264.0,16.0,172.0,58.0,118.0,1.0,-19.0,90.0,32.0,25.0,23.0,17.0,8.0,32.0,25.0,20.0,19.0,11.0,6825  ,54.8,34.1,170.0,44.5,41.2
Washington,2016,264.0,2.08 ,44.41 ,264.0,16.0,172.0,58.0,118.0,1.0,-19.0,90.0,32.0,25.0,23.0,17.0,8.0,32.0,25.0,20.0,19.0,11.0,7439.5,54.8,34.1,170.0,44.5,41.2
Washington,2016,264.0,2.08,56.73 ,264.0,16.0,172.0,58.0,118.0,1.0,-19.0,90.0,32.0,25.0,23.0,17.0,8.0,32.0,25.0,20.0,19.0,11.0,7439.5,54.8,34.1,170.0,44.5,41.2
Washington,2016,264.0,2.08,39.67 ,264.0,16.0,172.0,58.0,118.0,1.0,-19.0,90.0,32.0,25.0,23.0,17.0,8.0,32.0,25.0,20.0,19.0,11.0,7439.5,54.8,34.1,170.0,44.5,41.2
Washington,2016,287  ,2.03 ,34.54 ,287  ,16   ,171  ,58   ,121  ,1    ,-19  ,90   ,32   ,24   ,23   ,16   ,5    ,32   ,23   ,23   ,19   ,11   ,7453  ,54.8 ,34.1 ,170  ,44.5  ,41.2
Washington,2016,250  ,2.38 ,41    ,250  ,29   ,190  ,61   ,118  ,1    ,-23  ,90   ,29   ,25   ,22   ,20   ,16   ,27   ,27   ,19   ,19   ,8    ,7999  ,54.8 ,30.1 ,170.0,42.4  ,41.2  
Washington,2016,264  ,2.08,41.0,264  ,9    ,172  ,56   ,115  ,0    ,-8   ,88   ,32   ,28   ,24   ,17   ,8    ,32   ,25   ,20   ,20   ,16   ,7426  ,54.4 ,34.9 ,170.0,44.6  ,41.2
Washington,2017,229.0,2.29,49.55,229.0,14   ,135  ,71.5,113.0,1.0,-16  ,90.0,31   ,25   ,21   ,17   ,11   ,32   ,27   ,15   ,15   ,15   ,7708.0,53.65,36.1 ,130.0,43.9,84.7
Washington,2017,229.0,2.55 ,55.16 ,229.0,15.5,144.0,71.5,113.0,1.0,-17.5,90.0,30.0,24.5,19.5,17.5,11.5,32.0,26.0,18.5,12.0,12.0,7708.0,53.65,35.150000000000006,130.0,43.9,84.7
Washington,2017,229.0,2.84 ,58.51 ,229.0,15.5,144.0,71.5,113.0,1.0,-17.5,90.0,30.0,24.5,19.5,17.5,11.5,32.0,26.0,18.5,12.0,12.0,7708.0,53.65,35.150000000000006,130.0,43.9,84.7
Washington,2017,229  ,1.5  ,43.58 ,229  ,17   ,153  ,69   ,106  ,0    ,-19  ,88   ,29   ,24   ,18   ,18   ,12   ,32   ,25   ,22   ,9    ,9    ,7708  ,53.5 ,34.2 ,130  ,43.9  ,84.7
Washington,2017,229.0,2.29 ,46.65 ,229.0,15.5,144.0,74   ,120  ,2    ,-17.5,92   ,30.0,24.5,19.5,17.5,11.5,32.0,26.0,18.5,12.0,12.0,8450  ,53.8 ,35.150000000000006,130.0,43.9,84.7  
Washington,2017,229.0,1.89 ,49.55 ,229.0,15.5,144.0,71.5,113.0,1.0,-17.5,90.0,30.0,24.5,19.5,17.5,11.5,32.0,26.0,18.5,12.0,12.0,7708.0,53.65,35.150000000000006,130.0,43.9,84.7
Washington,2017,229.0,2.29,49.55,229.0,15.5,144.0,71.5,113.0,1.0,-17.5,90.0,30.0,24.5,19.5,17.5,11.5,32.0,26.0,18.5,12.0,12.0,7629  ,53.65,35.150000000000006,130.0,43.9,84.7
Washington,2018,565  ,1.85 ,41.32 ,565  ,19   ,159  ,55   ,127  ,12   ,-23  ,94   ,32   ,28   ,20   ,20   ,9    ,30   ,26   ,22   ,18   ,10   ,7473  ,55   ,35.4 ,300.0,45.2  ,88.2
Washington,2018,366.0,2.54 ,51.77 ,366.0,16.5,177.0,71.5,121.5,6.5,-23.5,93.0,32.0,27.5,23.0,18.0,9.0,31.5,26.0,23.0,18.5,13.0,7798.5,53.3,34.2,300.0,43.55,88.2
Washington,2018,370  ,1.62 ,38.17 ,370  ,14   ,180  ,79   ,120  ,4    ,-24  ,92   ,30   ,27   ,23   ,16   ,5    ,32   ,23   ,23   ,18   ,14   ,8124  ,52.9 ,33.6 ,300  ,43.3  ,88.2
Washington,2018,360  ,1.83 ,40.76 ,360  ,36   ,189  ,68   ,123  ,9    ,-29  ,94   ,32   ,28   ,23   ,15   ,15   ,32   ,27   ,23   ,20   ,12   ,7798.5,53.7 ,30.1 ,300.0,41.9  ,88.2  
Washington,2018,362  ,1.84,41.04,362  ,6    ,174  ,75   ,113  ,4    ,-6   ,92   ,32   ,27   ,24   ,20   ,9    ,31   ,26   ,23   ,19   ,14   ,7798.5,52.8 ,34.8 ,300.0,43.8  ,88.2
Washington,2019,384  ,2.5  ,48.66 ,384  ,24   ,159  ,57   ,114  ,5    ,-12  ,95   ,31   ,26   ,19   ,19   ,11   ,32   ,24   ,24   ,19   ,14   ,7968  ,54.6 ,33.8 ,300.0,44.2  ,90.5  
Washington,2019,201.5,2.9  ,61.52 ,201.5,24.5,172.5,74.0,102.0,2.0,-12.5,91.5,30.5,26.0,22.0,14.0,11.5,32.0,26.5,20.0,19.5,15.0,8484.0,52.45,32.45,300.0,42.2,117.8
Washington,2019,201.5,2.94 ,61.73 ,201.5,24.5,172.5,74.0,102.0,2.0,-12.5,91.5,30.5,26.0,22.0,14.0,11.5,32.0,26.5,20.0,19.5,15.0,8484.0,52.45,32.45,300.0,42.2,117.8
Washington,2019,201.5,2.55,49.84,201.5,24.5,172.5,74.0,102.0,2.0,-12.5,91.5,30.5,26.0,22.0,14.0,11.5,32.0,26.5,20.0,19.5,15.0,8484  ,52.45,32.45,300.0,42.2,145.1 
Washington,2019,205  ,2.55 ,49.65 ,205  ,25   ,180  ,87   ,95   ,1    ,-13  ,90   ,31   ,26   ,22   ,12   ,12   ,32   ,27   ,15   ,15   ,15   ,8695  ,51.7 ,31.7 ,300  ,41.7  ,117.8
Washington,2019,198  ,1.95 ,49.84 ,198  ,43   ,189  ,75   ,109  ,3    ,-20  ,93   ,30   ,25   ,24   ,11   ,11   ,32   ,27   ,20   ,20   ,15   ,9078  ,52.8 ,27.9 ,300.0,40.4  ,117.8
Washington,2019,191  ,2.55,49.84,191  ,9    ,165  ,73   ,95   ,0    ,-3   ,89   ,30   ,27   ,22   ,16   ,16   ,32   ,26   ,20   ,20   ,15   ,8322  ,52.1 ,33.2 ,300.0,42.7  ,117.8
Windham,1990,504  ,2.78 ,49.74 ,504  ,2    ,159  ,30   ,124  ,6    ,-8   ,93   ,31   ,27   ,24   ,18   ,16   ,24   ,24   ,24   ,20   ,15   ,7612  ,47.4 ,57.9 ,36.9 ,56.5  ,95.85
Windham,1990,504.0,4.42 ,62.94 ,504.0,2.0,159.0,23.5,133.5,10.5,-8.0,94.5,31.0,27.0,24.0,18.0,16.0,24.0,24.0,24.0,20.0,15.0,7612.0,47.4,59.599999999999994,36.9,78.9  ,95.85
Windham,1990,504.0,4.42,60.815,504.0,2.0,159.0,23.5,133.5,10.5,-8.0,94.5,31.0,27.0,24.0,18.0,16.0,24.0,24.0,24.0,20.0,15.0,7612.0,47.4,59.599999999999994,36.9,114.3 ,95.85
Windham,1990,504.0,3.46 ,56.7  ,504.0,2.0,159.0,17   ,143  ,15   ,-8.0,96   ,31.0,27.0,24.0,18.0,16.0,24.0,24.0,24.0,20.0,15.0,7612.0,47.4,61.3 ,36.9,49.4  ,95.85
Windham,1990,504.0,4.47 ,61.39 ,504.0,2.0,159.0,23.5,133.5,10.5,-8.0,94.5,31.0,27.0,24.0,18.0,16.0,24.0,24.0,24.0,20.0,15.0,7612.0,47.4,59.599999999999994,36.9,67.9  ,95.85
Windham,1990,504.0,4.42,60.24 ,504.0,2.0,159.0,23.5,133.5,10.5,-8.0,94.5,31.0,27.0,24.0,18.0,16.0,24.0,24.0,24.0,20.0,15.0,7612.0,47.4,59.599999999999994,36.9,65.1,95.85
Windham,1990,504.0,5.42 ,68    ,504.0,2.0,159.0,23.5,133.5,10.5,-8.0,94.5,31.0,27.0,24.0,18.0,16.0,24.0,24.0,24.0,20.0,15.0,7612.0,47.4,59.599999999999994,36.9,62.3  ,95.85
Windham,1991,552  ,2.22 ,36.53 ,552  ,8    ,139  ,37   ,141  ,14   ,-10  ,98   ,31   ,28   ,23   ,18   ,10   ,28   ,28   ,21   ,20   ,15   ,6454  ,48.3 ,59.3 ,37.2 ,38.5  ,95.85
Windham,1991,619.5,2.36 ,52.42 ,619.5,7.5,137.0,31.5,146.0,19.0,-8.5,98.5,31.5,27.5,22.5,17.5,10.5,30.0,27.0,20.5,20.0,15.5,6454.0,48.95,60.4,37.400000000000006,73    ,95.85
Windham,1991,687  ,3.29 ,53.06 ,687  ,7    ,135  ,26   ,151  ,24   ,-7   ,99   ,32   ,27   ,22   ,17   ,11   ,32   ,26   ,20   ,20   ,16   ,6454.0,49.6 ,61.5 ,37.6 ,33.4  ,95.85
Windham,1991,619.5,1.91 ,52.17 ,619.5,7.5,137.0,31.5,146.0,19.0,-8.5,98.5,31.5,27.5,22.5,17.5,10.5,30.0,27.0,20.5,20.0,15.5,6454.0,48.95,60.4,37.400000000000006,51.4  ,95.85
Windham,1991,619.5,2.34 ,55.43 ,619.5,7.5,137.0,31.5,146.0,19.0,-8.5,98.5,31.5,27.5,22.5,17.5,10.5,30.0,27.0,20.5,20.0,15.5,6454.0,48.95,60.4,37.400000000000006,65.9  ,95.85
Windham,1992,304  ,2.95 ,34.25 ,304  ,10   ,162  ,42   ,118  ,4    ,-8   ,92   ,28   ,28   ,24   ,19   ,16   ,32   ,26   ,24   ,20   ,10   ,7018  ,45.3 ,55.9 ,34.8 ,16    ,95.85
Windham,1992,356.5,2.03 ,44.73 ,356.5,6.5,156.5,37.0,122.0,5.0,-5.5,93.0,27.0,27.0,24.0,18.0,16.0,30.5,24.5,23.5,19.0,10.5,6642.0,46.05,56.849999999999994,35.25,64.3  ,95.85
Windham,1992,409  ,1.96 ,40.54 ,409  ,3    ,151  ,32   ,126  ,6    ,-3   ,94   ,26   ,26   ,24   ,17   ,16   ,29   ,23   ,23   ,18   ,11   ,6266  ,46.8 ,57.8 ,35.7 ,15.3  ,95.85
Windham,1992,356.5,1.91 ,43.42 ,356.5,6.5,156.5,37.0,122.0,5.0,-5.5,93.0,27.0,27.0,24.0,18.0,16.0,30.5,24.5,23.5,19.0,10.5,6642.0,46.05,56.849999999999994,35.25,55.6  ,95.85
Windham,1992,356.5,2.18 ,48.04 ,356.5,6.5,156.5,37.0,122.0,5.0,-5.5,93.0,27.0,27.0,24.0,18.0,16.0,30.5,24.5,23.5,19.0,10.5,6642.0,46.05,56.849999999999994,35.25,69    ,95.85
Windham,1993,317.0,1.68 ,33.95 ,317.0,22.0,167.0,45   ,118  ,7    ,-19.0,95   ,31.0,27.0,23.0,19.0,14.0,31.0,27.0,23.0,18.0,13.0,7759.0,47.2,56.7 ,35.0,79.1  ,95.85
Windham,1993,317.0,4    ,55.77 ,317.0,22.0,167.0,45.0,118.0,7.0,-19.0,95.0,31.0,27.0,23.0,19.0,14.0,31.0,27.0,23.0,18.0,13.0,7759.0,47.2,56.7,35.0,174.3 ,95.85
Windham,1993,317.0,2    ,40.07 ,317.0,22.0,167.0,45.0,118.0,7.0,-19.0,95.0,31.0,27.0,23.0,19.0,14.0,31.0,27.0,23.0,18.0,13.0,7759.0,47.2,56.7,35.0,127.05,95.85
Windham,1993,317.0,2    ,51.26 ,317.0,22.0,167.0,45.0,118.0,7.0,-19.0,95.0,31.0,27.0,23.0,19.0,14.0,31.0,27.0,23.0,18.0,13.0,7759.0,47.2,56.7,35.0,115.4 ,95.85
Windham,1993,317.0,2.21 ,55.07 ,317.0,22.0,167.0,45.0,118.0,7.0,-19.0,95.0,31.0,27.0,23.0,19.0,14.0,31.0,27.0,23.0,18.0,13.0,7759.0,47.2,56.7,35.0,138.7 ,95.85
Windham,1994,317.0,1.7  ,39.68 ,317.0,22.0,167.0,54   ,119  ,8    ,-19.0,96   ,31.0,27.0,23.0,19.0,14.0,31.0,27.0,23.0,18.0,13.0,7759.0,47.2,56.8 ,35.0,75.5  ,95.85
Windham,1994,317.0,1.9,49.25,317.0,22.0,167.0,52.5,116.0,8.5,-19.0,95.5,31.0,27.0,23.0,19.0,14.0,31.0,27.0,23.0,18.0,13.0,7759.0,47.2,56.599999999999994,35.0,132.4 ,95.85
Windham,1994,317.0,1.9  ,49.25 ,317.0,22.0,167.0,52.5,116.0,8.5,-19.0,95.5,31.0,27.0,23.0,19.0,14.0,31.0,27.0,23.0,18.0,13.0,7759.0,47.2,56.599999999999994,35.0,133.3 ,95.85
Windham,1994,317.0,1.85 ,44.96 ,317.0,22.0,167.0,51   ,113  ,9    ,-19.0,95   ,31.0,27.0,23.0,19.0,14.0,31.0,27.0,23.0,18.0,13.0,7759.0,47.2,56.4 ,35.0,116.9,95.85
Windham,1994,317.0,2.23 ,53.19 ,317.0,22.0,167.0,52.5,116.0,8.5,-19.0,95.5,31.0,27.0,23.0,19.0,14.0,31.0,27.0,23.0,18.0,13.0,7759.0,47.2,56.599999999999994,35.0,102.1 ,95.85
Windham,1994,317.0,2.41 ,55.83 ,317.0,22.0,167.0,52.5,116.0,8.5,-19.0,95.5,31.0,27.0,23.0,19.0,14.0,31.0,27.0,23.0,18.0,13.0,7759.0,47.2,56.599999999999994,35.0,116.9 ,95.85
Windham,1995,541  ,2.07 ,33.39 ,541  ,8    ,145  ,39   ,131  ,15   ,-9   ,100  ,32   ,27   ,18   ,18   ,16   ,31   ,27   ,24   ,19   ,15   ,6578  ,47.2 ,58.4 ,36   ,52    ,95.85
Windham,1995,541.0,2.81 ,47.08 ,541.0,8.0,145.0,42.5,135.5,19.5,-9.0,100.0,32.0,27.0,18.0,18.0,16.0,31.0,27.0,24.0,19.0,15.0,6578.0,47.2,58.55,36.0,96    ,95.85
Windham,1995,541.0,3.44 ,50.04 ,541.0,8.0,145.0,42.5,135.5,19.5,-9.0,100.0,32.0,27.0,18.0,18.0,16.0,31.0,27.0,24.0,19.0,15.0,6578.0,47.2,58.55,36.0,112.1 ,95.85
Windham,1995,541.0,3.78 ,44.51 ,541.0,8.0,145.0,46   ,140  ,24   ,-9.0,100  ,32.0,27.0,18.0,18.0,16.0,31.0,27.0,24.0,19.0,15.0,6578.0,47.2,58.7 ,36.0,96.0,95.85
Windham,1995,541.0,3.57 ,50.39 ,541.0,8.0,145.0,42.5,135.5,19.5,-9.0,100.0,32.0,27.0,18.0,18.0,16.0,31.0,27.0,24.0,19.0,15.0,6578.0,47.2,58.55,36.0,66.5  ,95.85
Windham,1995,541.0,3.44 ,52.95 ,541.0,8.0,145.0,42.5,135.5,19.5,-9.0,100.0,32.0,27.0,18.0,18.0,16.0,31.0,27.0,24.0,19.0,15.0,6578.0,47.2,58.55,36.0,101.4 ,95.85
Windham,1996,455  ,3.71 ,56.34 ,455  ,19   ,163  ,45   ,134  ,13   ,-13  ,94   ,27   ,27   ,22   ,19   ,16   ,30   ,27   ,24   ,12   ,12   ,7041  ,46.6 ,58.6 ,34.6 ,82.6  ,95.85
Windham,1997,317.0,2.57 ,49.99 ,317.0,22.0,167.0,61.0,116.0,3.0,-19.0,92.0,31.0,27.0,23.0,19.0,14.0,31.0,27.0,23.0,18.0,13.0,7759.0,47.2,50.2,35.0,197.2 ,95.85
Windham,1997,317.0,2.2  ,52.54 ,317.0,22.0,167.0,61.0,116.0,3.0,-19.0,92.0,31.0,27.0,23.0,19.0,14.0,31.0,27.0,23.0,18.0,13.0,7759.0,47.2,50.2,35.0,111.5 ,95.85
Windham,1997,317.0,2.11 ,51.75 ,317.0,22.0,167.0,61.0,116.0,3.0,-19.0,92.0,31.0,27.0,23.0,19.0,14.0,31.0,27.0,23.0,18.0,13.0,7759.0,47.2,50.2,35.0,150.1 ,95.85
Windham,1998,317.0,2.47 ,56.63 ,317.0,22.0,167.0,61.0,116.0,3.0,-19.0,92.0,31.0,27.0,23.0,19.0,14.0,31.0,27.0,23.0,18.0,13.0,7759.0,47.2,50.2,35.0,82.7  ,95.85
Windham,2000,317.0,2.27,45.37,317.0,22.0,167.0,61.0,116.0,3.0,-19.0,92.0,31.0,27.0,23.0,19.0,14.0,31.0,27.0,23.0,18.0,13.0,7759.0,47.2,50.2,35.0,125.2 ,95.85
Windham,2005,361  ,4.42,62.33,361  ,16   ,161  ,61   ,112  ,1    ,-15  ,91   ,32   ,28   ,23   ,20   ,16   ,24   ,24   ,24   ,20   ,15   ,7650  ,44.7 ,54.7 ,34.8 ,143.6,95.85
Windham,2005,361.0,4.42 ,62.33 ,361.0,16.0,161.0,61.0,112.0,1.0,-15.0,91.0,32.0,28.0,23.0,20.0,16.0,24.0,24.0,24.0,20.0,15.0,7650.0,44.7,54.7,34.8,143.6 ,95.85
Windham,2006,263  ,2.53,66.89,263  ,4    ,155  ,37   ,100  ,2    ,-4   ,90   ,32   ,28   ,24   ,19   ,15   ,29   ,27   ,24   ,11   ,11   ,7218  ,46.1 ,55.4 ,36.8 ,68.8,95.85
Windham,2006,263.0,2.53 ,66.89 ,263.0,4.0,155.0,37.0,100.0,2.0,-4.0,90.0,32.0,28.0,24.0,19.0,15.0,29.0,27.0,24.0,11.0,11.0,7218.0,46.1,55.4,36.8,68.8  ,95.85
Windham,2007,274  ,3.7,56.29,274  ,11   ,165  ,64   ,114  ,1    ,-12  ,90   ,32   ,24   ,24   ,18   ,15   ,32   ,28   ,18   ,18   ,13   ,7231  ,44.3 ,54.6 ,34   ,168.0,95.85
Windham,2007,274.0,3.7  ,56.29 ,274.0,11.0,165.0,64.0,114.0,1.0,-12.0,90.0,32.0,24.0,24.0,18.0,15.0,32.0,28.0,18.0,18.0,13.0,7231.0,44.3,54.6,34.0,168   ,95.85
Windham,2008,181  ,2.73,69.59,181  ,8    ,163  ,55   ,102  ,1    ,-12  ,94   ,32   ,25   ,24   ,17   ,15   ,31   ,25   ,23   ,17   ,13   ,7496  ,44.3 ,54.5 ,34.2 ,153.4,95.85
Windham,2008,181.0,2.73 ,69.59 ,181.0,8.0,163.0,55.0,102.0,1.0,-12.0,94.0,32.0,25.0,24.0,17.0,15.0,31.0,25.0,23.0,17.0,13.0,7496.0,44.3,54.5,34.2,153.4 ,95.85
Windham,2009,146  ,3.05,62.82,146  ,12   ,164  ,58   ,91   ,0    ,-8   ,87   ,31   ,27   ,23   ,17   ,13   ,29   ,27   ,20   ,20   ,13   ,7640  ,43.8 ,53.5 ,34   ,118.1,95.85
Windham,2009,146.0,3.05 ,62.82 ,146.0,12.0,164.0,58.0,91.0,0.0,-8.0,87.0,31.0,27.0,23.0,17.0,13.0,29.0,27.0,20.0,20.0,13.0,7640.0,43.8,53.5,34.0,118.1 ,95.85
Windham,2010,368  ,3.85,64.97,368  ,5    ,156  ,55   ,112  ,5    ,-6   ,93   ,30   ,27   ,23   ,19   ,14   ,32   ,27   ,22   ,13   ,13   ,7016  ,46.2 ,56   ,36.4 ,81.15,116.1
Windham,2010,368.0,3.85 ,64.97 ,368.0,5.0,156.0,55.0,112.0,5.0,-6.0,93.0,30.0,27.0,23.0,19.0,14.0,32.0,27.0,22.0,13.0,13.0,7016.0,51.1,46.2,36.4,116.1 ,116.1
Windham,2010,368  ,3.85,64.97,368  ,5    ,156  ,55   ,112  ,5    ,-6   ,93   ,30   ,27   ,23   ,19   ,14   ,32   ,27   ,22   ,13   ,13   ,7016  ,56   ,36.4 ,36.4,46.2  ,116.1
Windham,2010,368.0,3.85 ,64.97 ,368.0,5.0,156.0,55.0,112.0,5.0,-6.0,93.0,30.0,27.0,23.0,19.0,14.0,32.0,27.0,22.0,13.0,13.0,7016.0,51.1,46.2,36.4,81.15,116.1 
Windham,2011,292.0,6.22,85.35,292.0,15.5,167.5,45.0,116.0,2.0,-16.0,92.0,31.5,26.0,22.5,20.0,10.0,31.5,26.5,23.5,20.0,13.5,7677.0,56.2,34.8,35.0,45.5,167.6
Windham,2011,274  ,6.22,85.35,274  ,10   ,159  ,48   ,108  ,2    ,-15  ,92   ,31   ,28   ,21   ,20   ,14   ,32   ,25   ,23   ,20   ,15   ,7677  ,55.7 ,36   ,35.0,45.8  ,167.6
Windham,2011,310  ,6.22 ,85.35 ,310  ,21   ,176  ,42   ,124  ,2    ,-17  ,92   ,32   ,24   ,24   ,20   ,6    ,31   ,28   ,24   ,20   ,12   ,7677.0,56.7 ,33.6 ,35.0,45.2  ,167.6 
Windham,2012,317.0,2.27,38.52,317.0,22.0,167.0,61.0,116.0,3.0,-19.0,92.0,31.0,27.0,23.0,19.0,14.0,31.0,27.0,23.0,18.0,13.0,6468  ,47.2,50.2,35.0,52.150000000000006,95.85
Windham,2012,317.0,2.27,38.52 ,317.0,22.0,167.0,61.0,116.0,3.0,-19.0,92.0,31.0,27.0,23.0,19.0,14.0,31.0,27.0,23.0,18.0,13.0,6468.0,47.2,50.2,35.0,52.150000000000006,95.85
Windham,2016,317.0,2.53 ,37.92 ,317.0,22.0,167.0,61.0,116.0,3.0,-19.0,92.0,31.0,27.0,23.0,19.0,14.0,31.0,27.0,23.0,18.0,13.0,7759.0,47.2,50.2,35.0,52.150000000000006,95.85
Windham,2017,317.0,2.65 ,49.04 ,317.0,22.0,167.0,61.0,116.0,3.0,-19.0,92.0,31.0,27.0,23.0,19.0,14.0,31.0,27.0,23.0,18.0,13.0,7759.0,47.2,50.2,35.0,52.150000000000006,95.85
